id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
Ugy7YKh1H252uCXbljx4AaABAg.8xhehrOB9og91QS6Jtlt52		0	2019-11-17 03:55:08	Ian Wilson	To add to that I would say also search Rowan and Michael Connolly who also have results/graphs from 50 years of data from weather balloons concluding the same that it is atmospheric pressure and that there is no recognized greenhouse effect. https://www.youtube.com/watch?v=XfRBr7PEawY The BBC would never show you the other side of scientific theories that disagree with the popular greenhouse effect.	UCsyr8XkjlSTpc3VH-7WEjyg	http://www.youtube.com/channel/UCsyr8XkjlSTpc3VH-7WEjyg	1	Ugy7YKh1H252uCXbljx4AaABAg	Christopher Calder
Ugy7YKh1H252uCXbljx4AaABAg.8xhehrOB9og91N9wwW-mEL		0	2019-11-15 21:18:42	Graham Smith	And thats why Venus is so hot at 90atms. From I=1/d2 it gets x1.5625 more incident radiation from the sun.	UCPDkpv4Arg3CdsjCwcsczqA	http://www.youtube.com/channel/UCPDkpv4Arg3CdsjCwcsczqA	1	Ugy7YKh1H252uCXbljx4AaABAg	Christopher Calder
Ugy7YKh1H252uCXbljx4AaABAg.8xhehrOB9og9-v3FDdPjPb		0	2019-10-10 17:30:48	ronin4713	@David Vincent There have been times in Earth's history when CO2 concentration was much higher. One example was 55 million years ago - the Paleocene Eocene Thermal Maximum, when the CO2 concentration was 1,700 ppm, over four times what it is today. https://en.wikipedia.org/wiki/Paleocene%E2%80%93Eocene_Thermal_Maximum	UCYmj83NNcjZRTGT_pccWrTg	http://www.youtube.com/channel/UCYmj83NNcjZRTGT_pccWrTg	1	Ugy7YKh1H252uCXbljx4AaABAg	Christopher Calder
Ugy7YKh1H252uCXbljx4AaABAg.8xhehrOB9og8z3_g6mnJ_d		0	2019-08-25 17:13:20	Christopher Calder	@David Vincent Carbon dioxide represents only .04% of our atmosphere. ATMOSPHERIC COMPOSITION = Nitrogen — 78 percent. Oxygen — 21 percent. Argon — 0.93 percent. Carbon dioxide — 0.04 percent. So, we have more argon in our atmosphere than carbon dioxide. Why aren't you worried about all that pesky argon? Greta Thunberg claims she can see carbon dioxide. Nancy Pelosi said she can see global warming by looking out her window. These people are just neurotic. SEE http://renewable.50webs.com/The-cult-of-windmill-worship.html	UCvSKssyAcpW72YG-0bXTcEQ	http://www.youtube.com/channel/UCvSKssyAcpW72YG-0bXTcEQ	1	Ugy7YKh1H252uCXbljx4AaABAg	Christopher Calder
Ugy7YKh1H252uCXbljx4AaABAg.8xhehrOB9og8z3PBhOVONI		0	2019-08-25 15:32:56	David Vincent	We can't "add" CO2 in the atmosphere... Atmosphere is CO2 saturated !	UCoY1qcMyAa2jcXYxEzL0-7Q	http://www.youtube.com/channel/UCoY1qcMyAa2jcXYxEzL0-7Q	1	Ugy7YKh1H252uCXbljx4AaABAg	Christopher Calder
Ugz1-gJotb2AXZmhRsF4AaABAg	0	0	2019-07-18 14:32:40	setag54321	<b>PROOF the DOJ, HHS, CDC, VICP covered up Causation Correlation between Vaccines &amp; AUTISM</b> <br />Dr. Andrew Zimmerman <b>WHISTLEBLOWER</b> , as of Sept. 7th, 2018, which he informed several DOJ attorneys on June 15, 2007 that; <br /> <br />#8. ... &quot;there were exceptions in which <b>Vaccination could CAUSE Autism</b> .&quot; ... <br />#9. ... &quot;in a subset of Children an underlying mitochondrial dysfunction, vaccine induced fever and immune stimulation that exceeded metabolic energy reserves could, and in at least one of my patients, did cause <b>regressive encephalopathy with features of Autism Spectrum disorder</b> . &quot; ... <br />#10. ... &quot;I explained that my opinion regarding exceptions in which <b>Vaccines could CAUSE Autism</b> was based upon advances in science, medicine, and clinical research of one of my patients in particular.&quot; ... <br />#20. ... &quot;In my opinion, it <b>highly misleading to allow the Department of Justice to continue to use my original written expert testimony</b> , as to Michelle Cedillo, as evidence against the remaining petitioners in the O.A.P. in light of the above referenced information which I explained to the DOJ attorneys while <b>omitting the caveat regarding exceptions in which Vaccinations could CAUSE Autism.</b> &quot; ... <b>(In Layman&#39;s = The DOJ LIED, committed Purgery)</b> <br /> <br /><a href="http://fullmeasure.news/news/cover-story/the-vaccination-debate">http://fullmeasure.news/news/cover-story/the-vaccination-debate</a> (This is what a REAL Unbiased Journalist sounds like, Folks) <a href="https://sharylattkisson.com/2019/01/06/dr-andrew-zimmermans-full-affidavit-on-alleged-link-between-vaccines-and-autism-that-u-s-govt-covered-up/">https://sharylattkisson.com/2019/01/06/dr-andrew-zimmermans-full-affidavit-on-alleged-link-between-vaccines-and-autism-that-u-s-govt-covered-up/</a> ( <b>Dr. Zimmerman&#39;s Affidavit</b> , don&#39;t Believe me read it for yourself) <br /> <br /><b>We ALL live in a Corporatocracy, where as the Bottom-Line matters more than Human LIFE, even our CHILDREN&#39;S LIVES.</b> The DOJ omits data/evidence just as the CDC omits data-sets (Scientific Findings) to protect the Bottom-Line &amp; SALES of BigPharma, RISKING the Health of the Population &amp; targeting our CHILDREN 1st and foremost, then our Seniors and then Mother&#39;s-To-BE!! There&#39;s no difference between the two. <br /> <br />The O.A.P. Omnibus Autism Proceedings, which consisted of over 5,400+ petitioners of Vaccine Injured, <b>ONLY 6 Cases were reviewed that determined the outcome for the 5,400+.</b> Doesn&#39;t sound like Due Process to me Folks (Violates the 5th Amendment) in the 1st place, this is how our Justice System works today and further evidence of the CORRUPTION within the VICP. <b>The VICP has PAID out more than $4,033,000,000.00 BILLION DOLLARS in DAMAGES due to VACCINES!!!</b> This figure should be 10X&#39;s that, at over <b>$40 BILLION In DAMAGES,</b> but alas the VICP are CORRUPT PAID SHILLS. The 5,400+ Injured CHILDREN represented an additional <b>$1,000,000,000.00++ BILLION DOLLARS in DAMAGES</b> to add to that VICP Total and do you know what happens IF that TRUST runs out of MONEY?? The VICP would be REVOKED and BigPHARMA would be <b>LIABLE once again, paying out 10&#39;s to 100&#39;s MILLIONS each year, instead of us Tax Payers!</b> So, there were plenty of REASONS why these DOJ Attorney&#39;s LIED, as well as the DOJ Admin&#39;s &amp; the VICP Kangaroo Hearings . Until this program is ended, BigPHARMA will continue the POISONING of our Children &amp; our Seniors &amp; all our Pregnant Mother&#39;s to be ( there&#39;s NO SCIENCE demonstrating Vaccines are Safe for developing fetuses--ZERO!..NEVER EVER! ). Besides, <b>EVERY FDA Vaccine Clinical Trial VIOLATES the SCIENTIFIC METHOD FACT!!...because NO CONTROL (Saline-Placebo) is EVER used in the Experiments!</b> (a 7th Grade Biology Student would know this is WRONG/FRAUD! ) Yet, our &quot;White Coats&quot; in lockstep, follow their orders Jack-Boot style, Damn COWS is all they are, with no Critical Thought what-so-ever. <br /> <br /><b>BILLIONS in DAMAGE FOLKS, THINK!!</b> What Drug, Plain Train, Car or Tool would you CONTINUE to USE, IF it CAUSED <b>BILLIONS in DAMAGE?</b> HMM??? LOL! Folks better WAKE UP or it WILL literally cost you <b>TIME from your LIFE or WORSE a Loved One!!!</b> FACT! <br /> <br />These are 2 perfect examples that demonstrate exactly how the Federal Government &amp; BigPharma, intentionally violate the Scientific Method, committing Fraud. <br /> <br />Dr. Gary Goldman CDC <b>WHISTLEBLOWER</b> Official Statement.....&quot;When research data concerning Vaccine used in Human Populations is being suppressed and/or being misrepresented, this is very disturbing and goes against all scientific norms and compromises professional ethics.&quot;..... <br />Take a listen to Dr. Gary Goldman (CDC) at the <a href="https://www.youtube.com/watch?v=_lslIyHo6zg&amp;t=21m42s">21:42</a> &amp; <a href="https://www.youtube.com/watch?v=_lslIyHo6zg&amp;t=30m00s">30:00</a> mark....this should Help everyone understand what we&#39;re ALL dealing with, from the *Horses-mouth.*<a href="https://www.youtube.com/watch?v=9owLjgItcJU">https://www.youtube.com/watch?v=9owLjgItcJU</a> <br /> <br />Dr. William Thompson CDC <b>WHISTLEBLOWER</b> Official Statement....&quot;I regret that my coauthors and I omitted statistically significant information in our 2004 article published in the journal Pediatrics. The omitted data suggested that African American males who received the MMR vaccine before age 36 months were at increased risk for autism. Decisions were made regarding which findings to report after the data were collected, and I believe that the final study protocol was not followed.&quot;.... <br /> <br />Dr. William Thompson, CDC <b>WHISTLEBLOWER</b> ...still one of their TOP Scientist (he&#39;s protected, thank God). In August of 2014, Dr. Thompson came forward and stated: He conducted a FRAUDULENT Study, his Colleagues conducted a FRAUDULENT Study and Top CDC Admins conducted a FRAUDULENT Study, that was ordered by Congress via the DOJ. The study in question was the last Federally funded study that looked at the Causation Correlation concept between the MMR Vaccine &amp; Autism. Sadly, all of these Scientist &amp; Admins OMITTED Scientific Data (Data-sets), that demonstrated Causation Correlation between the MMR Vaccine &amp; Autism. They ALL Violated the Scientific Method. <br /> <br />In a science experiment, One is not allowed to OMIT data that does NOT fit the Scientists Hypothesis, this is FRAUD. A scientists is supposed to adjust their Hypothesis based upon the data collected, not the other way around. Due to the Conflicts of Interest/Corruption that exists within the CDC, FDA, NIH, HHS, etc. not even Science is safe or effective in the United States or with our Allies as a matter of Fact. <br /> <br /><b>African American Males have a 340% INCREASED RISK of an Autism Diagnosis, IF that CHILD receives the MMR Vaccine PRIOR to 36 months of age. FACT!!</b> <br /> <br />This was the data-set (Scientific Findings) the CDC Covered up &amp; literally threw in the Trash. When Dr. Thompson was ordered, along with his Colleagues to dispose of this information. Dr. Thompson knew it was a violation of Federal Laws, like FOIA and he kept all of his data. He gave Congress (Posey (FL)) over 10,000 pages of this evidence as PROOF of the FRAUDULENT SCIENCE. Sadly, since <b>our Congress &amp; Senate are CORRUPT as well.....Nothing has come about because of this? Not even so much as a WARNING to AFRICAN AMERICAN PARENTS ???? Sadly, the DOJ has FAILED to ACT as well, which confirms their CORRUPTION! The Scientific Journal &quot;Pediatrics&quot;</b> that published the paper, has yet to RETRACT the paper, despite the testimony of FRAUD, by a Author, so the <b>Pediatrics Journal is CORRUPT, a worth-less RAG!</b> <br /> <br /><b>What I have stated is a FACT and not up for debate</b> .....as if anyone could debate these FACTS anyways, but simply IGNORING the 10,000 pages of EVIDENCE and Testimony of Dr. William Thompson is the norm today. There&#39;s no way to disprove/debunk this, one can read Dr. Thompson&#39;s Testimony &amp; Listen to Congressman Posey&#39;s statements before Congress. <br /> <br />Next.....Research Dr. Judy Mikovitz <b>WHISTLEBLOWER</b> An accredited Scientists that has exposed Retro-Viruses that exist within EVERY Vaccine. Retro-Viruses are viruses that reside in other animal kingdoms and when injected in Mammals, can lay dormant, but upon activation, can create a firestorm of illness (Your Dr. won&#39;t have a clue what&#39;s wrong). SV40 is such a Retro-Virus, that resides within the Polio Vaccine, which has contributed to the mass epidemic of 1,000.000&#39;s of Cancers we see today. Once again, despite Dr. Mikovitz alerting the Alphabet Soup Regulators, Congress, Senate, etc. regarding the DANGERS concerning Retro-Viruses, our Federal SHILLS still remain SILENT, protecting BigPharma&#39;s Bottom-Line, instead of protecting Human Life. <a href="https://www.youtube.com/watch?v=V8T30xzES30">https://www.youtube.com/watch?v=V8T30xzES30</a> <br /> <br /><b>What everyone should know &amp; consider about Vaccines :</b> <br />1. ALL Vaccines contain Retro-Viruses (cause Cancer++). <br />2. ALL Vaccines contain Round-Up/Glyphosate &amp; 1/3rd contain ARSENIC (cause Cancer++). <br />3. All Vaccines contain TOXIC Chemicals (Neuro-Toxins/Chemo Drugs/Aborted Fetuses). <br />4. The Science behind Vaccines is Fraudulent (Pseudo-Science). <br />5. Safe Vaccines could be manufactured, but purposely they are left TOXIC. <br />6. Federal Regulators have been Captured by Industry (All Credibility Lost). <br />7. The Scientific Method is DEAD within the United States &amp; with our Allies (AND it&#39;s NOT just Vaccines, think again!) <br /> <br /><b>What ACTUALLY ELIMINATED 95% of ALL Infectious Diseases in North America &amp; the World for that matter</b> ....(even Countries that DIDN&#39;T have Vaccine Campaigns) This is NOT TAUGHT at BigPharma&#39;s Universities for some reason. Hmm? Wonder WHY? <br /> <br />#1. Proper Waste Management &amp; Clean Water (Thank a Plumber, NOT a Dr.) <br />#2. Nutrition (Bread Basket-Vitamin C CURED Scurvy) <br />#3. Quarantine (CURED Spanish Flu) <br />#4. Less Confined Living Conditions <br />#5. Clean Terrain (Hygiene-CURED the Spanish Flu) <br /> <br />It&#39;s US against Them (the Remorseless Psychopaths, Fraudulent Scientists &amp; SKEPTIC Paid SHILLS ) <br /> <br />Either, you&#39;re with the PEOPLE or the Psychopaths in Washington (&amp; their buddies; DOJ, Saddam, VICP, Osama, CDC, Noriega, FDA, the Shah, EPA, Council on Foreign Relations (CFR), HHS, Trilateral Commission, NIH, Saudi&#39;s, AMA, Likud Coalition, Stalin, Israeli Govt., BigPharma, Hitler, CIA, FBI, etc.). It&#39;s real simple Folks..	UCTKM7zoKcNZph8bURVbBf-g	http://www.youtube.com/channel/UCTKM7zoKcNZph8bURVbBf-g	0		
UgwmGsQr2mVnHuyVTO14AaABAg	0	0	2019-07-18 14:31:40	setag54321	<b>AUTISM EPIDEMIC:</b> If anyone has a child that has been diagnosed with Autism or you suspect your child may have some of the attributes that are associated within the spectrums known as Autism. I&#39;d invite you to research a Kerri Rivera with AutismONE. These folks have <b>CURED well over 501 kids of their spectrum diagnosis and have helped literally 1,000&#39;s upon 1,000&#39;s of kids all around the World in over 70 Countries. Western Medicine has NOT CURED ONE CHILD!!</b> ..... in addition states it is <b>IMPOSSIBLE to CURE Autism?.... nor are they even INTERESTED in LEARNING from someone who is SUCCESSFUL at HELPING ALL these KIDS &amp; YOUNG ADULTS</b> ....WHAT??? This is the TRUTH and the FACT of the matter!?!? This is yet another PRIME example of Western Medicine FAILING the population of the ENTIRE world....PERIOD!! There is a CURE for Autism do NOT give up hope. Peace to all caring, logical, and ethical human beings. <br /> <br /> ...... <b>HOW TO CURE AUTISM</b> ...... <br />Here&#39;s a link to AutismONE&#39;s 2014 Conference, where they discuss the protocols that are CURING/reversing the tide, of the Autism EPIDEMIC . At the end of this conference, you&#39;ll get to listen to an <b>angel named &quot;Rachael&quot; (#112 CURED of ASD).</b> Who will melt your HEART as she encourages all the parents not to give up hope and allows us all, another insight into the sickness known as Autism . At the <a href="https://www.youtube.com/watch?v=_lslIyHo6zg&amp;t=55m00s">55:00</a> mark, you can listen to this darling tell you the TRUTH and remember, IF Western Medicine had it their way.....Rachael would be a CUSTOMER (bottom-line) for life, instead of being Healthy &amp; Healed to live a full life. <br /><a href="https://www.youtube.com/watch?v=p5W_ky0RH8A&amp;index=12&amp;list=PLejXj_8qB3HM6NYYXpq6GjQ_n__DcrTL7&amp;t=3295s">https://www.youtube.com/watch?v=p5W_ky0RH8A&amp;index=12&amp;list=PLejXj_8qB3HM6NYYXpq6GjQ_n__DcrTL7&amp;t=3295s </a><br /> <br />Per MIT statisticians, they estimate by 2025-32 every other CHILD Born in the United States (ONLY) will be Autistic. Today, it&#39;s 1 in 36 Born are Autistic...and in Boys, it&#39;s 1 in 28. The Poisoning of America&#39;s Children is going to END the United States as we know it, at the very least Bankrupt it. This issue is so SERIOUS, the DATA is so Disturbing, yet it is being IGNORED by everyone in the Mainstream, even the CURE for Autism is being IGNORED. Disgraceful Remorseless Human Beings are running the show. <br /><a href="https://www.youtube.com/watch?v=p61oTEGMxJg">https://www.youtube.com/watch?v=p61oTEGMxJg </a><br /> <br />We ALL should ASSUME... <b>That ALL VACCINES now contain the CARCINOGEN known as Glyphosate-Weed-KILLER &amp; 1/3rd of ALL Vaccines now contain ARSENIC!</b> A study done in January 30th, 2017 out of Germany CONFIRMED it. You&#39;ll want to look under : Potentiell toxische Elemente/Potential Toxic Elements &amp; Arsen-Gesamt/Arsenic Total Here&#39;s a couple links on the Scientific Study. <br />https://www.impfkritik.de//pressespiegel/2017020402.html <br /><a href="http://www.agbug.de/download/impfstoff02.pdf">http://www.agbug.de/download/impfstoff02.pdf</a> Spectrum Analysis Results on 16 Vaccines <br /> <br />– ALL vaccines tested contained mercury in small amounts (even the ones that were supposedly “mercury free”). <br />– Half the vaccines contained toxic, carcinogenic nickel in small amounts. <br />– Slightly over 1/3 of the tested vaccines contained small amounts of arsenic. <br />– Over 90% of the tested vaccines contained uranium (yes, the stuff used to make nuclear bombs). <br />– ALL tested vaccines contain minor traces of aluminum, <b>even if not labeled</b> . <br />– The aluminum content in the so-called attenuated vaccines is around 1000-6000X times above the safe limits for drinking water! And these vaccines are supposedly “safer”? By the way, aluminum adjuvants commonly used in vaccines have been identified by immunologists as a trigger for later development of food allergies in children. <br /> <br />MomsacrossAmerica tested 5 Vaccines and ALL had Round-up/Glyphosate in them. Glyphosate is a CA Prop 65 Carcinogen &amp; listed as a Group 2A with the WHO/IARC, &quot;Probable Carcinogen to Humans&quot;. A TOXIN is a TOXIN, no matter the ppb or excuse given. MOMS are doing the JOB of our Federal Alphabet Agencies are supposed to do....so sad, but way to go MOMS!!!! (show&#39;em how it&#39;s DONE!) Here&#39;s a link, enjoy! These Spectrum Analyzed results (EVIDENCE) were sent to Congress, Senate, HHS, CDC, etc. and ALL IGNORED the DATA, which is what PAID SHILLS do, naturally :) <br /> <a href="http://www.momsacrossamerica.com/glyphosate_in_childhood_vaccines">http://www.momsacrossamerica.com/glyphosate_in_childhood_vaccines</a> <br /> <br />In addition, Dr. Anthony Samsel also tested over a DOZEN Vaccines and found that over 90% of the VACCINES, contained the TOXIN ROUND-UP! Multiple labs were used in the test, to maintain objectivity. He as well sent these Scientific Findings to Congress, Senate, CDC, NIH, FDA, HHS, EPA, WHO and they haven&#39;t done SHIT about it. These Alphabet Agency&#39;s simply IGNORED the DATA (FACTS), just like Dr. William Thompson&#39;s testimony was IGNORED (FACT). (They&#39;re Remorseless Worthless POS, real simple). <br />Here&#39;s a link, enjoy lstening to Anthony : <br /><a href="https://www.youtube.com/watch?v=k33iFXHlOnY">https://www.youtube.com/watch?v=k33iFXHlOnY </a><br /> <br />Momsacrossamerica also tested Mothers breast milk and found 3 out of 10 Women&#39;s breast milk were contaminated with Round-Up/Glyphosate. Once again, the FDA, EPA and Monsanto have LIED, conducted Fraudulent Science. Of which, it is their OPINION that Glyphosate does NOT Bio-accumulate, which this test proves them to be wrong. What a surprise, yet another example of Pseudo-Science by our Alphabet Regulators, LOL! <br /><a href="https://sustainablepulse.com/2014/04/06/worlds-number-1-herbicide-discovered-u-s-mothers-breast-milk/#.Wq5Nu6jwaUl">https://sustainablepulse.com/2014/04/06/worlds-number-1-herbicide-discovered-u-s-mothers-breast-milk/#.Wq5Nu6jwaUl </a><br /> <br />If you&#39;re a woman and if you ever get PREGNANT or you have CHILDREN, especially a daughter, do not carry your cell phone on you OR work/sleep next to Wifi&#39;s/Smart Meters/EMF&#39;s, etc.. This is from the Yale University Medical <b>(don&#39;t listen to me)</b> , here&#39;s some honest ethical PHD&#39;s/MD&#39;s that are actually trying to improve the Health &amp; Well being of the People. Developing fetuses are at EXTREME RISK, then Little Girls, because they are born with a <b>finite number of eggs, once those eggs are damaged it&#39;s PERMANENT.</b> Men can regenerate sperm, which is a positive for us, but CHILDREN in general have thinner skulls &amp; more water in their brains, so the EMF&#39;s penetrate &amp; persist worse. <b>Lab experiments with Rats &amp; Mice, exposed to normal EMF&#39;s experience Fertility issues. By the 3rd Generation 40% were STERILE and by the 5th Generation ALL were STERILE. Our cells are no different than theirs.....(Mammals)</b> <br /> <br />EVERYBODY BETTER WAKE UP or it WILL cost you TIME from your Life or worse, a Loved One &amp; your Genealogy!! <br /><a href="https://www.babysafeproject.org/">https://www.babysafeproject.org/</a> <br /><a href="http://www.bioinitiative.org/conclusions/">http://www.bioinitiative.org/conclusions/</a> (Over 1800 Studies - EMF&#39;s cause DNA Damage, even the mitochondrial DNA!) <br /><a href="http://showthefineprint.org/see-the-fine-print">http://showthefineprint.org/see-the-fine-print</a> (Health Liability <b>WARNINGS</b> from Wireless Manufactures) <br /> <br /> <br />Mobile Phone Mast Effects on Common Frogs (Rana temporaria) Tadpoles: The City Turned into a Laboratory <br /><a href="https://www.researchgate.net/publication/44685415_Mobile_Phone_Mast_Effects_on_Common_Frog_Rana_temporaria_Tadpoles_The_City_Turned_into_a_Laboratory">https://www.researchgate.net/publication/44685415_Mobile_Phone_Mast_Effects_on_Common_Frog_Rana_temporaria_Tadpoles_The_City_Turned_into_a_Laboratory </a><br /> <br /> <b>MAINSTREAM EMF Science is Pseudo-Science i.e. Industry PAID Agenda Junk Science, no different than VACCINE Pseudo-Science &amp; Tobacco Science &amp; Asbestos Science &amp; Glyphosate/Round-Up Science &amp; Cannabis Science &amp; Bovine Growth Hormone Science &amp; 2,4-d Science &amp; Mercury Amalgam Science &amp; GMO Science &amp; Anthropogenic Climate Change Science &amp; Lead Gas Science &amp; Artificial Sweeteners Science &amp; Pregnant Women-Fetus X-Ray Science &amp; Downwinders Science &amp; Nagasaki/Hiroshima Radiation Science &amp; Fukushima Radiation Navy Sailors Science &amp; Gulf War Syndrome Science &amp; Depleted Uranium Science &amp; 9/11 NIST/FEMA Science &amp; DDT Science &amp; Agent Orange Science &amp; Geo-engineering Science &amp; Cholesterol Science &amp; Talcum Powder Asbestos Science &amp; Chemo-Radiation Cancer Science &amp; Autism Spectrum Science &amp; Bio-SOLIDS Science</b> &amp; I can go on &amp; on &amp; On , folks! These are ALL Non-Replicable Agenda BIASED Science that VIOLATE the SCIENTIFIC METHOD = CORRUPTION/FRAUDULENT....FACT!!! <br /> <br />Western Medicine&#39;s Standard of Care (SOC) within the United States is an utter FAILURE, the evidence of this is; <br />1. More Babies DIE on their 1st day of Life, than ALL the other Industrialized Nations Combined. <br />2. Our Children are more likely to DIE in their 1st year of Life than ANY of the richest 20 Nations in the World. <br />3. Our Children are more likely to DIE by 70% before they reach age 17 than ANY of the other Richest 20 Nations in the World. <br />4. Women are more likely to DIE when giving Child Birth than ANY of the richest 20 Nations in the World. <br />5. 54% of our Children suffer from Chronic Illness today. (never before) <br />6. 1 out of 6 Children today suffer from Neurological Disorders.(never before) <br />7. Teenage Girls are going through Menopause-Ovarian Failure (never before!). <br />8. Mom&#39;s are no longer passing Natural Immunity&#39;s to their babies, leaving them vulnerable to disease. <br />9. Our Children are no longer living longer than their Parents. <br />10. By 2025-2032 every other Child Born in the United States will be Autistic (This hockey-stick is being IGNORED!). <br /> <br />Hence, It&#39;s US against Them (the Remorseless Psychopaths, Fraudulent Scientists &amp; SKEPTIC Paid SHILLS ) <br />Either, you&#39;re with the PEOPLE or the Psychopaths in Washington (&amp; their buddies; DOJ, Saddam, VICP, Osama, CDC, Noriega, FDA, the Shah, EPA, Council on Foreign Relations (CFR), HHS, Trilateral Commission, NIH, Saudi&#39;s, AMA, Likud Coalition, Stalin, Israeli Govt., BigPharma, Hitler, etc.). It&#39;s real simple Folks..	UCTKM7zoKcNZph8bURVbBf-g	http://www.youtube.com/channel/UCTKM7zoKcNZph8bURVbBf-g	0		
UgyzfvMLsGUx93K8IDl4AaABAg	2	2	2019-07-16 15:39:04	Nigel Rushby	Regardless of climate change surely the human species live to live on the planet in a sustainable manner. If population growth continues we will run out of resources and space.	UCKK_s1LoLz70tTm3rmnkK7w	http://www.youtube.com/channel/UCKK_s1LoLz70tTm3rmnkK7w	0		
UgyzfvMLsGUx93K8IDl4AaABAg.8xSQ5bxZGtJ8xUIC40Wm2r		1	2019-07-17 09:08:31	Nigel Rushby	@David Ward - I think some of them are away with the proverbial fairies, especially the ones who carry a lute around with them .... barking!	UCKK_s1LoLz70tTm3rmnkK7w	http://www.youtube.com/channel/UCKK_s1LoLz70tTm3rmnkK7w	1	UgyzfvMLsGUx93K8IDl4AaABAg	Nigel Rushby
UgyzfvMLsGUx93K8IDl4AaABAg.8xSQ5bxZGtJ8xUHs4DSXfv		2	2019-07-17 09:05:39	David Ward	Just been debating some of the extinction rebellion lot, and they won't accept that over population is an issue. Their idea is that we all become vegans and stop enjoying life, if we all do that then the population can double without climate problems, they are quite mad.	UCASdNEQsHkQszxGUwInJaDQ	http://www.youtube.com/channel/UCASdNEQsHkQszxGUwInJaDQ	1	UgyzfvMLsGUx93K8IDl4AaABAg	Nigel Rushby
Ugyhrs9l1atrJzQ4sOh4AaABAg	1	0	2019-07-16 08:10:27	Devin Carter	Why only show a few seconds of text from the sceptic? Because its base propaganda... <br /><br />&quot;Spokespeople for the youth&quot; is my favourite bit of Orwellery here	UCi2nMKGYZzTe8qhmzwMk_bA	http://www.youtube.com/channel/UCi2nMKGYZzTe8qhmzwMk_bA	0		
Ugyhrs9l1atrJzQ4sOh4AaABAg.8xRbksedti0922iDLzWCQy		0	2019-12-02 19:14:15	hej la4	Much more of the texts with annotated commentary: https://www.lavoisier.com.au/articles/greenhouse-science/climate-change/climategate-emails.pdf	UC_-r9ebxd_U_yft4_eEouhw	http://www.youtube.com/channel/UC_-r9ebxd_U_yft4_eEouhw	1	Ugyhrs9l1atrJzQ4sOh4AaABAg	Devin Carter
UgzlXGm0baRR4e21p2J4AaABAg	0	0	2019-07-16 01:01:50	Jo Molololo	Grown ass people refuse to accept the fact the Sahara wasnt always a desert , what caused that climate change mates	UCXiKsiyvp88PlFBn20YuRPQ	http://www.youtube.com/channel/UCXiKsiyvp88PlFBn20YuRPQ	0		
UgyJ4C80K6pwkHyspZ14AaABAg	0	2	2019-07-14 20:16:21	Laurence Vanhelsuwe	It&#39;s a shame Newsnight didn&#39;t do just a little bit of background checking on Marc Morano before inviting him to spout his climate change denying propaganda.	UCZFl3ordC6iQpP1-UpbO2pg	http://www.youtube.com/channel/UCZFl3ordC6iQpP1-UpbO2pg	0		
UgzIv2m-aheKdzDkDRR4AaABAg	0	0	2019-07-14 19:05:48	Bruce ADAM	Grand solar minimum much?	UCAMViUg45HODzxMYZmHI_7g	http://www.youtube.com/channel/UCAMViUg45HODzxMYZmHI_7g	0		
UgxRV9ktbu9WcnX_qEp4AaABAg	1	5	2019-07-14 08:20:46	HYUKLDER1	Weather + Marxism = &#39;climate change&#39;	UCnhAzzSdemM-MUes836HvTg	http://www.youtube.com/channel/UCnhAzzSdemM-MUes836HvTg	0		
UgxRV9ktbu9WcnX_qEp4AaABAg.8xMULgZDMNB8xO0ztP_RzD		1	2019-07-14 22:42:44	Tom Reid	Ignorance + cretinism = HYUKLER1	UCRF6PzhNwcnTqf3QAEJaqTg	http://www.youtube.com/channel/UCRF6PzhNwcnTqf3QAEJaqTg	1	UgxRV9ktbu9WcnX_qEp4AaABAg	HYUKLDER1
UgzciksuCTrH6sAX7hV4AaABAg	0	1	2019-07-13 17:32:56	jacob nighthorse	Just another globalist tax on the people	UC2wMbx52sRa0-iWB9AmDsxQ	http://www.youtube.com/channel/UC2wMbx52sRa0-iWB9AmDsxQ	0		
